NUTS2_load,NUTS2_unload,Type,Flow_Tons,Flow_TonKMs
UKK1,FR53,Rail,302,220344
UKK1,FR53,Road,2019,1034248.189
UKK1,FR61,Rail,598,436446
UKK1,FR61,Road,8310,5724962.357
UKK1,FR62,Rail,548,399688
UKK1,FR62,Road,4950,3850555.582
UKK1,FR63,Rail,113,82339
UKK1,FR63,Road,1035,659038.2617
UKK1,FR71,Rail,1325,966947
UKK1,FR71,Road,12062,9289852.296
UKK1,FR72,Rail,226,165157
UKK1,FR72,Road,1634,1088834.905
UKK1,FR81,Rail,423,308504
UKK1,FR81,Road,8214,7160592.227
UKK1,FR82,Rail,948,691570
UKK1,FR82,Road,6962,6357665.158
UKK1,FR83,Rail,54,39058
UKK1,FR83,Road,222,263367.7815
UKK1,FRA1,Rail,57,41443
UKK1,FRA1,Road,13,0
UKK1,FRA2,Rail,56,41072
UKK1,FRA2,Road,8,0
UKK1,FRA3,Rail,26,19284
UKK1,FRA3,Road,15,0
UKK1,FRA4,Rail,115,84050
UKK1,FRA4,Road,25,0
UKK1,FRA5,Rail,14,10185
UKK1,HR03,Road,147,309390.1208
UKK1,HR04,Road,449,924503.0453
UKK1,HU10,Rail,24,0
UKK1,HU10,Road,1393,2693727.981
UKK1,HU21,Rail,5,0
UKK1,HU21,Road,655,1216614.429
UKK1,HU22,Rail,6,0
UKK1,HU22,Road,908,1621559.018
UKK1,HU23,Rail,3,0
UKK1,HU23,Road,88,172267.4755
UKK1,HU31,Rail,4,0
UKK1,HU31,Road,311,634986.9488
UKK1,HU32,Rail,5,0
UKK1,HU32,Road,155,328096.0738
UKK1,HU33,Rail,5,0
UKK1,HU33,Road,323,666335.9321
UKK1,IE01,Rail,4543,1170473
UKK1,IE01,Road,76250,15934000.56
UKK1,IE02,Rail,4543,1170473
UKK1,IE02,Road,137776,25559494.19
UKK1,ITC1,Rail,439,455189
UKK1,ITC1,Road,2917,3461383.716
UKK1,ITC2,Rail,15,15632
UKK1,ITC2,Road,54,58428.45259
UKK1,ITC3,Rail,164,170343
UKK1,ITC3,Road,844,1113670.684
UKK1,ITC4,Rail,1231,1276596
UKK1,ITC4,Road,6957,8877268.565
UKK1,ITF1,Rail,112,116480
UKK1,ITF1,Road,343,624507.0353
UKK1,ITF2,Rail,21,21593
UKK1,ITF2,Road,6,11493.63301
UKK1,ITF3,Rail,346,359334
UKK1,ITF3,Road,672,1330013.899
UKK1,ITF4,Rail,249,257803
UKK1,ITF4,Road,428,888104.1722
UKK1,ITF5,Rail,39,40918
UKK1,ITF5,Road,94,193892.4147
UKK1,ITF6,Rail,113,117206
UKK1,ITF6,Road,110,246408.2004
UKK1,ITG1,Rail,301,312298
UKK1,ITG1,Road,132,283927.1702
UKK1,ITG2,Rail,112,116084
UKK1,ITG2,Road,30,51742.67503
UKK1,ITH1,Rail,74,76796
UKK1,ITH1,Road,1104,1465585.507
UKK1,ITH2,Rail,64,66503
UKK1,ITH2,Road,582,789801.3344
UKK1,ITH3,Rail,523,541924
UKK1,ITH3,Road,4428,6466921.061
UKK1,ITH4,Rail,123,127477
UKK1,ITH4,Road,2160,3222129.274
UKK1,ITH5,Rail,515,534387
UKK1,ITH5,Road,2683,3795064.606
UKK1,ITI1,Rail,380,394315
UKK1,ITI1,Road,905,1393282.183
UKK1,ITI2,Rail,74,76617
UKK1,ITI2,Road,201,332876.1627
UKK1,ITI3,Rail,140,145075
UKK1,ITI3,Road,427,717987.128
UKK1,ITI4,Rail,629,652744
UKK1,ITI4,Road,842,1491967.951
UKK1,LT00,Road,4315,10513774.24
UKK1,LU00,Road,5962,3729447.212
UKK1,LV00,Road,1675,4337337.216
UKK1,NL11,Rail,75,5356
UKK1,NL11,Road,2294,1709823.253
UKK1,NL12,Rail,52,3721
UKK1,NL12,Road,2009,1362417.407
UKK1,NL13,Rail,40,2827
UKK1,NL13,Road,2179,1542611.097
UKK1,NL21,Rail,107,7618
UKK1,NL21,Road,5687,3849251.36
UKK1,NL22,Rail,196,13896
UKK1,NL22,Road,9910,6108863.344
UKK1,NL23,Rail,36,2524
UKK1,NL23,Road,1208,749818.0824
UKK1,NL31,Rail,171,12140
UKK1,NL31,Road,2543,1450560.412
UKK1,NL32,Rail,409,29024
UKK1,NL32,Road,5385,3159144.712
UKK1,NL33,Rail,416,29555
UKK1,NL33,Road,13904,7201424.476
UKK1,NL34,Rail,34,2423
UKK1,NL34,Road,3412,1637152.179
UKK1,NL41,Rail,295,20912
UKK1,NL41,Road,15697,8920820.348
UKK1,NL42,Rail,109,7708
UKK1,NL42,Road,12422,7644367.201
UKK1,PL11,Road,2102,3889897.147
UKK1,PL12,Road,3504,6835902.97
UKK1,PL21,Road,1746,3417988.083
UKK1,PL22,Road,3813,7029449.605
UKK1,PL31,Road,719,1541577.361
UKK1,PL32,Road,780,1649979.389
UKK1,PL33,Road,417,831036.1045
UKK1,PL34,Road,641,1353532.551
UKK1,PL41,Road,3228,5304254.361
UKK1,PL42,Road,1258,1908889.867
UKK1,PL43,Road,1673,2498526.015
UKK1,PL51,Road,2649,4246795.776
UKK1,PL52,Road,735,1275252.307
UKK1,PL61,Road,1294,2277888.426
UKK1,PL62,Road,480,935756.2908
UKK1,PL63,Road,1080,1914799.867
UKK1,PT11,Road,1691,2896491.067
UKK1,PT15,Road,156,343596.2962
UKK1,PT16,Road,1215,2299455.744
UKK1,PT17,Road,985,2040023.609
UKK1,PT18,Road,634,1291473.634
UKK1,PT20,Road,4,0
UKK1,RO11,Rail,6,0
UKK1,RO11,Road,904,2022911.791
UKK1,RO12,Rail,6,0
UKK1,RO12,Road,558,1346267.422
UKK1,RO21,Rail,5,0
UKK1,RO21,Road,135,344256.8899
UKK1,RO22,Rail,6,0
UKK1,RO22,Road,209,575323.1882
UKK1,RO31,Rail,7,0
UKK1,RO31,Road,605,1577300.299
UKK1,RO32,Rail,14,0
UKK1,RO32,Road,651,1726098.792
UKK1,RO41,Rail,4,0
UKK1,RO41,Road,140,341983.7124
UKK1,RO42,Rail,5,0
UKK1,RO42,Road,944,2074000.317
UKK1,SE11,Road,258,423874.0583
UKK1,SE12,Road,231,358267.6469
UKK1,SE21,Road,232,329889.6749
UKK1,SE22,Road,578,729396.6573
UKK1,SE23,Road,455,560624.2282
UKK1,SE31,Road,99,166467.5797
UKK1,SE32,Road,26,50816.76819
UKK1,SE33,Road,80,185758.2747
UKK1,SI03,Road,542,955998.3018
UKK1,SI04,Road,480,837631.0693
UKK1,SK01,Road,1003,1729193.05
UKK1,SK02,Road,2033,3660128.113
UKK1,SK03,Road,1133,2149713.06
UKK1,SK04,Road,856,1720264.962
UKK1,UKC1,Rail,53071,12552475
UKK1,UKC1,Road,1321000,106181980
UKK1,UKC2,Rail,74417,17601308
UKK1,UKC2,Road,1629000,154429200
UKK1,UKD1,Rail,28742,6798179
UKK1,UKD1,Road,927000,70342614
UKK1,UKD3,Rail,152965,36179442
UKK1,UKD3,Road,3057000,157814568
UKK1,UKD4,Rail,74456,17610327
UKK1,UKD4,Road,2289000,135371460
UKK1,UKD6,Rail,70831,16753104
UKK1,UKD6,Road,1705000,77870760
UKK1,UKD7,Rail,75581,17876591
UKK1,UKD7,Road,1897000,100776228
UKK1,UKE1,Rail,45685,10805481
UKK1,UKE1,Road,2470000,148916300
UKK1,UKE2,Rail,47807,11307423
UKK1,UKE2,Road,2211000,151219134
UKK1,UKE3,Rail,62399,14758668
UKK1,UKE3,Road,1894000,93215104
UKK1,UKE4,Rail,125640,29716544
UKK1,UKE4,Road,2908000,169757408
UKK1,UKF1,Rail,113147,26761752
UKK1,UKF1,Road,2766000,113599620
UKK1,UKF2,Rail,102468,24235963
UKK1,UKF2,Road,3434000,107236952
UKK1,UKF3,Rail,35591,8418119
UKK1,UKF3,Road,1335000,69238440
UKK1,UKG1,Rail,79036,18693816
UKK1,UKG1,Road,2141000,40619052
UKK1,UKG2,Rail,76039,17984823
UKK1,UKG2,Road,3321000,106086024
UKK1,UKG3,Rail,152285,36018663
UKK1,UKG3,Road,3159000,79461486
UKK1,UKH1,Rail,153107,36213166
UKK1,UKH1,Road,3918000,216540024
UKK1,UKH2,Rail,123017,29096175
UKK1,UKH2,Road,2167000,74718160
UKK1,UKH3,Rail,97657,23097966
UKK1,UKH3,Road,2135000,103850670
UKK1,UKI3,Rail,403636,95468614
UKK1,UKI3,Road,680000,23385200
UKK1,UKI4,Rail,248072,58674293
UKK1,UKI4,Road,1041000,37078338
UKK1,UKI5,Rail,88452,20920792
UKK1,UKI5,Road,2137000,81894114
UKK1,UKI6,Rail,73350,17348768
UKK1,UKI6,Road,499000,18635654
UKK1,UKI7,Rail,157630,37282930
UKK1,UKI7,Road,1232000,39103680
UKK1,UKJ1,Rail,215178,50894190
UKK1,UKJ1,Road,2992000,60169120
UKK1,UKJ2,Rail,198399,46925709
UKK1,UKJ2,Road,1895000,75458900
UKK1,UKJ3,Rail,128911,30490241
UKK1,UKJ3,Road,1847000,53204682
UKK1,UKJ4,Rail,96962,22933659
UKK1,UKJ4,Road,2273000,109554054
UKK1,UKK1,Rail,166968,39491476
UKK1,UKK1,Road,3390000,6780000
UKK1,UKK2,Rail,71627,16941332
UKK1,UKK2,Road,1719000,33348600
UKK1,UKK3,Rail,25435,6015855
UKK1,UKK3,Road,569000,32890476
UKK1,UKK4,Rail,59338,14034773
UKK1,UKK4,Road,1423000,52209870
UKK1,UKL1,Rail,80394,19014981
UKK1,UKL1,Road,1738000,86649728
UKK1,UKL2,Rail,62774,14847292
UKK1,UKL2,Road,1570000,50296520
UKK1,UKM2,Rail,123009,29094214
UKK1,UKM2,Road,2348000,286000488
UKK1,UKM3,Rail,130994,30982772
UKK1,UKM3,Road,3187000,348504824
UKK1,UKM5,Rail,46401,10974887
UKK1,UKM5,Road,1153000,176720310
UKK1,UKM6,Rail,26181,6192319
UKK1,UKM6,Road,867000,155394144
UKK1,UKN0,Rail,88306,20886284
UKK1,UKN0,Road,2552000,309384064
UKK2,AT11,Road,94,171657.4204
UKK2,AT12,Road,706,1204036.974
UKK2,AT13,Road,321,562253.953
UKK2,AT21,Road,261,433531.1724
UKK2,AT22,Road,573,982658.1996
UKK2,AT31,Road,1042,1622457.54
UKK2,AT32,Road,382,586928.1217
UKK2,AT33,Road,526,765373.7561
UKK2,AT34,Road,312,410820.4213
UKK2,BE10,Rail,538,28656
UKK2,BE10,Road,978,416375.6137
UKK2,BE21,Rail,565,30104
UKK2,BE21,Road,10349,4529765.627
UKK2,BE22,Rail,189,10096
UKK2,BE22,Road,4601,2252066.606
UKK2,BE23,Rail,359,19120
UKK2,BE23,Road,6748,2630863.76
UKK2,BE24,Rail,320,17041
UKK2,BE24,Road,2206,956505.3159
UKK2,BE25,Rail,302,16073
UKK2,BE25,Road,7206,2569345.007
UKK2,BE31,Rail,114,6053
UKK2,BE31,Road,498,222733.2142
UKK2,BE32,Rail,227,12091
UKK2,BE32,Road,2893,1191131.924
UKK2,BE33,Rail,208,11098
UKK2,BE33,Road,3396,1741626.308
UKK2,BE34,Rail,47,2493
UKK2,BE34,Road,2008,1064667.312
UKK2,BE35,Rail,88,4701
UKK2,BE35,Road,796,384864.2058
UKK2,BG31,Road,44,123867.8424
UKK2,BG32,Road,48,144066.1796
UKK2,BG33,Road,45,137624.8933
UKK2,BG34,Road,34,106170.7712
UKK2,BG41,Road,385,1099098.013
UKK2,BG42,Road,211,630671.6939
UKK2,CH01,Road,229,240959.9689
UKK2,CH02,Road,297,301311.4383
UKK2,CH03,Road,271,272031.6803
UKK2,CH04,Road,171,179844.9616
UKK2,CH05,Road,309,347323.7761
UKK2,CH06,Road,136,145029.2689
UKK2,CH07,Road,145,174080.9243
UKK2,CZ01,Road,389,539475.6504
UKK2,CZ02,Road,878,1218136.643
UKK2,CZ03,Road,800,1117368.023
UKK2,CZ04,Road,518,666068.1438
UKK2,CZ05,Road,572,852152.1521
UKK2,CZ06,Road,707,1092810.419
UKK2,CZ07,Road,581,946965.171
UKK2,CZ08,Road,710,1193546.828
UKK2,DE11,Rail,560,59625
UKK2,DE11,Road,1853,1825982.458
UKK2,DE12,Rail,327,34839
UKK2,DE12,Road,1795,1661441.82
UKK2,DE13,Rail,228,24280
UKK2,DE13,Road,1700,1647558.466
UKK2,DE14,Rail,208,22157
UKK2,DE14,Road,917,962621.7571
UKK2,DE21,Rail,695,73971
UKK2,DE21,Road,2593,3037591.604
UKK2,DE22,Rail,126,13394
UKK2,DE22,Road,1213,1462530.707
UKK2,DE23,Rail,120,12820
UKK2,DE23,Road,1145,1297473.07
UKK2,DE24,Rail,104,11030
UKK2,DE24,Road,632,675573.1845
UKK2,DE25,Rail,201,21355
UKK2,DE25,Road,908,955050.0734
UKK2,DE26,Rail,139,14768
UKK2,DE26,Road,666,645822.6234
UKK2,DE27,Rail,194,20633
UKK2,DE27,Road,1132,1247086.99
UKK2,DE30,Rail,357,37975
UKK2,DE30,Road,804,941506.7762
UKK2,DE40,Rail,188,19970
UKK2,DE40,Road,2495,2889852.172
UKK2,DE50,Rail,91,9662
UKK2,DE50,Road,627,556378.254
UKK2,DE60,Rail,314,33420
UKK2,DE60,Road,1249,1190012.628
UKK2,DE71,Rail,545,58033
UKK2,DE71,Road,1303,1134577.92
UKK2,DE72,Rail,93,9898
UKK2,DE72,Road,421,356707.3267
UKK2,DE73,Rail,119,12643
UKK2,DE73,Road,710,636368.7959
UKK2,DE80,Rail,115,12194
UKK2,DE80,Road,841,1010286.186
UKK2,DE91,Rail,178,18956
UKK2,DE91,Road,910,856192.4705
UKK2,DE92,Rail,213,22705
UKK2,DE92,Road,1119,990210.719
UKK2,DE93,Rail,123,13051
UKK2,DE93,Road,764,724653.8141
UKK2,DE94,Rail,229,24359
UKK2,DE94,Road,2389,1943357.305
UKK2,DEA1,Rail,586,62383
UKK2,DEA1,Road,4289,2842022.918
UKK2,DEA1,Waterway,0,0
UKK2,DEA2,Rail,495,52719
UKK2,DEA2,Road,3552,2446613.86
UKK2,DEA3,Rail,233,24781
UKK2,DEA3,Road,1741,1279525.358
UKK2,DEA4,Rail,206,21960
UKK2,DEA4,Road,1050,874198.7548
UKK2,DEA5,Rail,334,35611
UKK2,DEA5,Road,2285,1760189.364
UKK2,DEB1,Rail,134,14228
UKK2,DEB1,Road,1010,779311.0086
UKK2,DEB2,Rail,43,4590
UKK2,DEB2,Road,667,475835.5136
UKK2,DEB3,Rail,202,21539
UKK2,DEB3,Road,1354,1134781.433
UKK2,DED2,Rail,128,13622
UKK2,DED2,Road,965,1174403.186
UKK2,DED4,Rail,109,11564
UKK2,DED4,Road,739,834478.9567
UKK2,DED5,Rail,87,9271
UKK2,DED5,Road,596,659513.282
UKK2,DEE0,Rail,161,17194
UKK2,DEE0,Road,1596,1681863.654
UKK2,DEF0,Rail,246,26184
UKK2,DEF0,Road,1438,1502255.386
UKK2,DEG0,Rail,163,17376
UKK2,DEG0,Road,948,947117.7273
UKK2,DK01,Road,42,58027.34526
UKK2,DK02,Road,30,38398.36495
UKK2,DK03,Road,137,160295.4046
UKK2,DK04,Road,70,82013.99717
UKK2,DK05,Road,30,37606.09444
UKK2,EE00,Road,34,96528.37989
UKK2,EL30,Road,59,118529.2787
UKK2,EL41,Road,1,2181.146574
UKK2,EL42,Road,0,0
UKK2,EL43,Road,4,8929.386713
UKK2,EL51,Road,8,16171.86911
UKK2,EL52,Road,77,143629.3096
UKK2,EL53,Road,0,0
UKK2,EL54,Road,9,15890.90525
UKK2,EL61,Road,8,15290.82315
UKK2,EL62,Road,2,4092.201873
UKK2,EL63,Road,7,13120.57684
UKK2,EL64,Road,14,27679.79493
UKK2,EL65,Road,4,7856.883644
UKK2,ES11,Rail,283,142154
UKK2,ES11,Road,941,1402893.928
UKK2,ES12,Rail,108,54189
UKK2,ES12,Road,206,250238.4025
UKK2,ES13,Rail,62,31135
UKK2,ES13,Road,167,174964.275
UKK2,ES21,Rail,338,169484
UKK2,ES21,Road,1492,1712573.35
UKK2,ES22,Rail,94,47074
UKK2,ES22,Road,583,664185.5679
UKK2,ES23,Rail,40,20093
UKK2,ES23,Road,87,107162.8269
UKK2,ES24,Rail,171,85792
UKK2,ES24,Road,859,1123227.402
UKK2,ES30,Rail,1030,516871
UKK2,ES30,Road,1409,1989805.239
UKK2,ES41,Rail,272,136404
UKK2,ES41,Road,976,1197898.277
UKK2,ES42,Rail,187,94117
UKK2,ES42,Road,583,882011.7155
UKK2,ES43,Rail,88,43987
UKK2,ES43,Road,400,654622.9208
UKK2,ES51,Rail,1036,519988
UKK2,ES51,Road,4707,6375842.203
UKK2,ES52,Rail,514,258147
UKK2,ES52,Road,1289,2084559.609
UKK2,ES53,Rail,138,69341
UKK2,ES53,Road,28,47300.55824
UKK2,ES61,Rail,730,366319
UKK2,ES61,Road,1180,2177748.84
UKK2,ES62,Rail,140,70103
UKK2,ES62,Road,438,799610.2423
UKK2,ES63,Rail,8,4054
UKK2,ES63,Road,8,16560.34912
UKK2,ES64,Rail,7,3677
UKK2,ES64,Road,2,0
UKK2,ES70,Rail,207,104105
UKK2,ES70,Road,20,0
UKK2,FI19,Road,2,4439.48018
UKK2,FI1B,Road,4,8373.562757
UKK2,FI1C,Road,4,8002.853882
UKK2,FI1D,Road,2,5015.733444
UKK2,FI20,Road,0,0
UKK2,FR10,Rail,1756,1281295
UKK2,FR10,Road,5998,2297195.728
UKK2,FR21,Rail,98,71672
UKK2,FR21,Road,3155,1559197.071
UKK2,FR22,Rail,126,91977
UKK2,FR22,Road,3619,1300317.542
UKK2,FR23,Rail,140,102176
UKK2,FR23,Road,1674,470389.8366
UKK2,FR24,Rail,186,135440
UKK2,FR24,Road,1946,811522.9722
UKK2,FR25,Rail,103,74899
UKK2,FR25,Road,832,196239.3879
UKK2,FR26,Rail,120,87804
UKK2,FR26,Road,1618,876857.5733
UKK2,FR30,Rail,290,211897
UKK2,FR30,Road,9396,3116966.786
UKK2,FR41,Rail,155,113243
UKK2,FR41,Road,5348,3163556.257
UKK2,FR42,Rail,152,111014
UKK2,FR42,Road,4154,2749983.446
UKK2,FR43,Rail,79,57868
UKK2,FR43,Road,1327,853567.9452
UKK2,FR51,Rail,291,212238
UKK2,FR51,Road,1982,674537.6688
UKK2,FR52,Rail,244,177953
UKK2,FR52,Road,1162,354640.2532
UKK2,FR53,Rail,130,94525
UKK2,FR53,Road,815,365455.9493
UKK2,FR61,Rail,257,187230
UKK2,FR61,Road,3354,2096539.166
UKK2,FR62,Rail,235,171461
UKK2,FR62,Road,1997,1425961.366
UKK2,FR63,Rail,48,35322
UKK2,FR63,Road,418,239477.9215
UKK2,FR71,Rail,569,414808
UKK2,FR71,Road,4867,3587235.9
UKK2,FR72,Rail,97,70850
UKK2,FR72,Road,659,410483.2687
UKK2,FR81,Rail,181,132344
UKK2,FR81,Road,3315,2678218.844
UKK2,FR82,Rail,407,296675
UKK2,FR82,Road,2809,2498073.622
UKK2,FR83,Rail,23,16755
UKK2,FR83,Road,90,104131.0639
UKK2,FRA1,Rail,24,17779
UKK2,FRA1,Road,5,0
UKK2,FRA2,Rail,24,17619
UKK2,FRA2,Road,3,0
UKK2,FRA3,Rail,11,8273
UKK2,FRA3,Road,6,0
UKK2,FRA4,Rail,49,36056
UKK2,FRA4,Road,10,0
UKK2,FRA5,Rail,6,4369
UKK2,HR03,Road,60,125837.5074
UKK2,HR04,Road,181,376457.2812
UKK2,HU10,Rail,10,0
UKK2,HU10,Road,562,1100174.538
UKK2,HU21,Rail,2,0
UKK2,HU21,Road,264,496658.6669
UKK2,HU22,Rail,2,0
UKK2,HU22,Road,366,662355.3858
UKK2,HU23,Rail,1,0
UKK2,HU23,Road,35,69306.35992
UKK2,HU31,Rail,2,0
UKK2,HU31,Road,126,260267.4771
UKK2,HU32,Rail,2,0
UKK2,HU32,Road,62,132717.5152
UKK2,HU33,Rail,2,0
UKK2,HU33,Road,130,271286.0491
UKK2,IE01,Rail,1949,502118
UKK2,IE01,Road,30771,7168929.809
UKK2,IE02,Rail,1949,502118
UKK2,IE02,Road,55600,11138851.03
UKK2,ITC1,Rail,188,195270
UKK2,ITC1,Road,1177,1359612.371
UKK2,ITC2,Rail,6,6706
UKK2,ITC2,Road,22,23111.76036
UKK2,ITC3,Rail,70,73075
UKK2,ITC3,Road,341,439222.0523
UKK2,ITC4,Rail,528,547643
UKK2,ITC4,Road,2808,3523178.391
UKK2,ITF1,Rail,48,49969
UKK2,ITF1,Road,138,246916.0032
UKK2,ITF2,Rail,9,9263
UKK2,ITF2,Road,2,3768.263366
UKK2,ITF3,Rail,149,154150
UKK2,ITF3,Road,271,527830.3669
UKK2,ITF4,Rail,107,110594
UKK2,ITF4,Road,173,353531.7157
UKK2,ITF5,Rail,17,17553
UKK2,ITF5,Road,38,77186.03486
UKK2,ITF6,Rail,48,50280
UKK2,ITF6,Road,44,97178.43209
UKK2,ITG1,Rail,129,133972
UKK2,ITG1,Road,53,112332.9483
UKK2,ITG2,Rail,48,49798
UKK2,ITG2,Road,12,20055.51525
UKK2,ITH1,Rail,32,32944
UKK2,ITH1,Road,445,582967.6897
UKK2,ITH2,Rail,28,28529
UKK2,ITH2,Road,235,314797.4494
UKK2,ITH3,Rail,224,232479
UKK2,ITH3,Road,1787,2572714.397
UKK2,ITH4,Rail,53,54686
UKK2,ITH4,Road,872,1316344.663
UKK2,ITH5,Rail,221,229245
UKK2,ITH5,Road,1083,1497801.654
UKK2,ITI1,Rail,163,169156
UKK2,ITI1,Road,365,550443.5441
UKK2,ITI2,Rail,32,32868
UKK2,ITI2,Road,81,131594.7459
UKK2,ITI3,Rail,60,62235
UKK2,ITI3,Road,172,283799.1167
UKK2,ITI4,Rail,270,280019
UKK2,ITI4,Road,340,591756.2687
UKK2,LT00,Road,1741,4315073.461
UKK2,LU00,Road,2406,1552881.784
UKK2,LV00,Road,676,1778366.271
UKK2,NL11,Rail,32,2298
UKK2,NL11,Road,926,720658.0861
UKK2,NL12,Rail,22,1596
UKK2,NL12,Road,811,576669.3967
UKK2,NL13,Rail,17,1213
UKK2,NL13,Road,879,651204.6824
UKK2,NL21,Rail,46,3268
UKK2,NL21,Road,2295,1628884.58
UKK2,NL22,Rail,84,5961
UKK2,NL22,Road,3999,2596698.347
UKK2,NL23,Rail,15,1083
UKK2,NL23,Road,487,318309.5366
UKK2,NL31,Rail,73,5208
UKK2,NL31,Road,1026,618992.0219
UKK2,NL32,Rail,175,12451
UKK2,NL32,Road,2173,1346280.854
UKK2,NL33,Rail,179,12679
UKK2,NL33,Road,5611,3090772.908
UKK2,NL34,Rail,15,1039
UKK2,NL34,Road,1377,689622.7146
UKK2,NL41,Rail,126,8971
UKK2,NL41,Road,6335,3739512.356
UKK2,NL42,Rail,47,3307
UKK2,NL42,Road,5013,3195182.664
UKK2,PL11,Road,848,1600913.663
UKK2,PL12,Road,1414,2811310.388
UKK2,PL21,Road,705,1397695.616
UKK2,PL22,Road,1539,2875581.024
UKK2,PL31,Road,290,629119.5871
UKK2,PL32,Road,315,674189.3362
UKK2,PL33,Road,168,339059.7333
UKK2,PL34,Road,259,556566.8022
UKK2,PL41,Road,1303,2189708.184
UKK2,PL42,Road,508,789793.6245
UKK2,PL43,Road,675,1033257.508
UKK2,PL51,Road,1069,1740433.373
UKK2,PL52,Road,297,522708.8827
UKK2,PL61,Road,522,938377.409
UKK2,PL62,Road,194,385439.8988
UKK2,PL63,Road,436,789274.7546
UKK2,PT11,Road,682,1110794.588
UKK2,PT15,Road,63,133458.2506
UKK2,PT16,Road,490,886116.3619
UKK2,PT17,Road,398,790799.9422
UKK2,PT18,Road,256,499931.672
UKK2,PT20,Road,1,0
UKK2,RO11,Rail,3,0
UKK2,RO11,Road,365,825160.1441
UKK2,RO12,Rail,2,0
UKK2,RO12,Road,225,548019.9165
UKK2,RO21,Rail,2,0
UKK2,RO21,Road,54,138943.5918
UKK2,RO22,Rail,2,0
UKK2,RO22,Road,84,233159.7122
UKK2,RO31,Rail,3,0
UKK2,RO31,Road,244,641741.0754
UKK2,RO32,Rail,6,0
UKK2,RO32,Road,263,703376.6363
UKK2,RO41,Rail,2,0
UKK2,RO41,Road,56,138079.7116
UKK2,RO42,Rail,2,0
UKK2,RO42,Road,381,845824.8297
UKK2,SE11,Road,104,174135.3416
UKK2,SE12,Road,93,147162.9928
UKK2,SE21,Road,94,136619.0202
UKK2,SE22,Road,233,301359.2901
UKK2,SE23,Road,184,232501.7999
UKK2,SE31,Road,40,68517.85128
UKK2,SE32,Road,10,19859.46662
UKK2,SE33,Road,32,75309.88838
UKK2,SI03,Road,219,390610.9169
UKK2,SI04,Road,194,342379.2927
UKK2,SK01,Road,405,707775.2077
UKK2,SK02,Road,820,1495622.818
UKK2,SK03,Road,457,877867.664
UKK2,SK04,Road,345,701463.4697
UKK2,UKC1,Rail,22767,5384850
UKK2,UKC1,Road,696000,68487792
UKK2,UKC2,Rail,31924,7550733
UKK2,UKC2,Road,858000,96801276
UKK2,UKD1,Rail,12330,2916331
UKK2,UKD1,Road,489000,44830542
UKK2,UKD3,Rail,65620,15520512
UKK2,UKD3,Road,1611000,108613620
UKK2,UKD4,Rail,31940,7554602
UKK2,UKD4,Road,1206000,90372816
UKK2,UKD6,Rail,30386,7186865
UKK2,UKD6,Road,899000,55257934
UKK2,UKD7,Rail,32423,7668826
UKK2,UKD7,Road,999000,68851080
UKK2,UKE1,Rail,19598,4635412
UKK2,UKE1,Road,1301000,103484142
UKK2,UKE2,Rail,20509,4850738
UKK2,UKE2,Road,1165000,100704930
UKK2,UKE3,Rail,26768,6331278
UKK2,UKE3,Road,998000,67051628
UKK2,UKE4,Rail,53898,12748013
UKK2,UKE4,Road,1532000,116337016
UKK2,UKF1,Rail,48539,11480445
UKK2,UKF1,Road,1457000,86024194
UKK2,UKF2,Rail,43958,10396915
UKK2,UKF2,Road,1810000,91365180
UKK2,UKF3,Rail,15268,3611264
UKK2,UKF3,Road,704000,50065664
UKK2,UKG1,Rail,33906,8019405
UKK2,UKG1,Road,1128000,39218304
UKK2,UKG2,Rail,32620,7715256
UKK2,UKG2,Road,1750000,83545000
UKK2,UKG3,Rail,65328,15451541
UKK2,UKG3,Road,1665000,69706890
UKK2,UKH1,Rail,65681,15534980
UKK2,UKH1,Road,2065000,138383910
UKK2,UKH2,Rail,52773,12481883
UKK2,UKH2,Road,1142000,52849476
UKK2,UKH3,Rail,41894,9908729
UKK2,UKH3,Road,1125000,61472250
UKK2,UKI3,Rail,173155,40954800
UKK2,UKI3,Road,358000,14048636
UKK2,UKI4,Rail,106420,25170513
UKK2,UKI4,Road,548000,22775976
UKK2,UKI5,Rail,37945,8974749
UKK2,UKI5,Road,1126000,49843516
UKK2,UKI6,Rail,31466,7442397
UKK2,UKI6,Road,263000,10868738
UKK2,UKI7,Rail,67621,15993895
UKK2,UKI7,Road,649000,25057890
UKK2,UKJ1,Rail,92309,21832949
UKK2,UKJ1,Road,1577000,59396128
UKK2,UKJ2,Rail,85111,20130522
UKK2,UKJ2,Road,998000,40347144
UKK2,UKJ3,Rail,55301,13079919
UKK2,UKJ3,Road,973000,21557788
UKK2,UKJ4,Rail,41596,9838243
UKK2,UKJ4,Road,1198000,62571540
UKK2,UKK1,Rail,71627,16941332
UKK2,UKK1,Road,1786000,34648400
UKK2,UKK2,Rail,30727,7267612
UKK2,UKK2,Road,906000,1812000
UKK2,UKK3,Rail,10911,2580724
UKK2,UKK3,Road,300000,12807000
UKK2,UKK4,Rail,25455,6020736
UKK2,UKK4,Road,750000,16180500
UKK2,UKL1,Rail,34488,8157181
UKK2,UKL1,Road,916000,54296816
UKK2,UKL2,Rail,26929,6369296
UKK2,UKL2,Road,827000,36197790
UKK2,UKM2,Rail,52769,12481042
UKK2,UKM2,Road,1237000,170213674
