Key,NUTS2 Origin,NUTS2 Destination,Distance (km),Time (h)
PL22-FR25,PL22,FR25,1624.18,21.03
PL22-FR26,PL22,FR26,1336.43,16.72
PL22-FR30,PL22,FR30,1319.88,17.44
PL22-FR41,PL22,FR41,1060.63,13.71
PL22-FR42,PL22,FR42,1002.57,12.81
PL22-FR43,PL22,FR43,1180.01,14.78
PL22-FR51,PL22,FR51,1676.13,21.48
PL22-FR52,PL22,FR52,1840.83,23.78
PL22-FR53,PL22,FR53,1738.44,21.54
PL22-FR61,PL22,FR61,1866.15,22.54
PL22-FR62,PL22,FR62,1842.89,22.08
PL22-FR63,PL22,FR63,1650.87,20.23
PL22-FR71,PL22,FR71,1436.14,17.34
PL22-FR72,PL22,FR72,1539.66,18.83
PL22-FR81,PL22,FR81,1753.36,20.66
PL22-FR82,PL22,FR82,1553.08,18.02
PL22-FR83,PL22,FR83,1472.51,16.18
PL22-HR03,PL22,HR03,940.15,9.96
PL22-HR04,PL22,HR04,684.12,7.21
PL22-HU10,PL22,HU10,405.72,4.3
PL22-HU21,PL22,HU21,442.89,4.62
PL22-HU22,PL22,HU22,474.34,5.15
PL22-HU23,PL22,HU23,581.37,6.07
PL22-HU31,PL22,HU31,353.45,3.9
PL22-HU32,PL22,HU32,489.77,5.43
PL22-HU33,PL22,HU33,545.51,5.76
PL22-IE01,PL22,IE01,2165.6,29.89
PL22-IE02,PL22,IE02,2202.02,29.79
PL22-ITC1,PL22,ITC1,1244.76,14.62
PL22-ITC2,PL22,ITC2,1254.44,14.89
PL22-ITC3,PL22,ITC3,1271.09,14.58
PL22-ITC4,PL22,ITC4,1111.24,12.99
PL22-ITF1,PL22,ITF1,1294.5,13.86
PL22-ITF2,PL22,ITF2,1393.02,14.91
PL22-ITF3,PL22,ITF3,1495.88,15.9
PL22-ITF4,PL22,ITF4,1350.59,13.8
PL22-ITF5,PL22,ITF5,1452.19,14.87
PL22-ITF6,PL22,ITF6,1599.92,16.26
PL22-ITG1,PL22,ITG1,1892.7,19.63
PL22-ITG2,PL22,ITG2,1763.27,19.04
PL22-ITH1,PL22,ITH1,870.49,10.29
PL22-ITH2,PL22,ITH2,952.4,11.17
PL22-ITH3,PL22,ITH3,935.83,10.64
PL22-ITH4,PL22,ITH4,827.9,9.35
PL22-ITH5,PL22,ITH5,1114.06,12.49
PL22-ITI1,PL22,ITI1,1229.07,13.53
PL22-ITI2,PL22,ITI2,1271.02,13.91
PL22-ITI3,PL22,ITI3,1187.76,12.84
PL22-ITI4,PL22,ITI4,1364.14,14.58
PL22-LT00,PL22,LT00,719.31,8.08
PL22-LU00,PL22,LU00,1093.72,14.08
PL22-LV00,PL22,LV00,989.8,11.24
PL22-NL11,PL22,NL11,1038.74,13.72
PL22-NL12,PL22,NL12,1090.18,14.48
PL22-NL13,PL22,NL13,1014.46,13.51
PL22-NL21,PL22,NL21,1028.26,13.67
PL22-NL22,PL22,NL22,1057.14,14.12
PL22-NL23,PL22,NL23,1077.46,14.4
PL22-NL31,PL22,NL31,1098.32,14.75
PL22-NL32,PL22,NL32,1152.24,15.36
PL22-NL33,PL22,NL33,1157.04,15.53
PL22-NL34,PL22,NL34,1213.86,16.18
PL22-NL41,PL22,NL41,1114.56,14.86
PL22-NL42,PL22,NL42,1066.09,14.12
PL22-PL11,PL22,PL11,193.1,1.99
PL22-PL12,PL22,PL12,298.43,3.34
PL22-PL21,PL22,PL21,104.5,1.35
PL22-PL22,PL22,PL22,0,0
PL22-PL31,PL22,PL31,365.05,4.53
PL22-PL32,PL22,PL32,248.28,3.28
PL22-PL33,PL22,PL33,174.06,2.07
PL22-PL34,PL22,PL34,461.46,5.38
PL22-PL41,PL22,PL41,318.87,3.55
PL22-PL42,PL22,PL42,535.74,6.03
PL22-PL43,PL22,PL43,402.5,4.88
PL22-PL51,PL22,PL51,229.68,2.92
PL22-PL52,PL22,PL52,98.91,1.27
PL22-PL61,PL22,PL61,365.74,3.8
PL22-PL62,PL22,PL62,487.28,5.18
PL22-PL63,PL22,PL63,508.42,5.41
PL22-PT11,PL22,PT11,2712.58,31.87
PL22-PT15,PL22,PT15,3106.99,35.39
PL22-PT16,PL22,PT16,2828.62,32.96
PL22-PT17,PL22,PT17,2988.94,34.48
PL22-PT18,PL22,PT18,2958.35,34.02
PL22-RO11,PL22,RO11,674.1,7.6
PL22-RO12,PL22,RO12,850.07,9.55
PL22-RO21,PL22,RO21,842.58,10.02
PL22-RO22,PL22,RO22,1108.1,12.65
PL22-RO31,PL22,RO31,1052.98,11.54
PL22-RO32,PL22,RO32,1096.85,12.05
PL22-RO41,PL22,RO41,900.67,9.72
PL22-RO42,PL22,RO42,753.22,8.05
PL22-SE11,PL22,SE11,1217.51,13.19
PL22-SE12,PL22,SE12,1129.1,11.84
PL22-SE21,PL22,SE21,1068.37,12.28
PL22-SE22,PL22,SE22,909.33,10.19
PL22-SE23,PL22,SE23,1160.63,12.9
PL22-SE31,PL22,SE31,1428.36,15.6
PL22-SE32,PL22,SE32,1660.31,18.11
PL22-SE33,PL22,SE33,2057.64,23.68
PL22-SI03,PL22,SI03,682.13,7.41
PL22-SI04,PL22,SI04,807.97,8.87
PL22-SK01,PL22,SK01,326.2,3.64
PL22-SK02,PL22,SK02,265.33,2.82
PL22-SK03,PL22,SK03,272.24,3.04
PL22-SK04,PL22,SK04,284.83,3.3
PL22-UKC1,PL22,UKC1,1630,22.45
PL22-UKC2,PL22,UKC2,1623.86,22.51
PL22-UKD1,PL22,UKD1,1748.28,24.03
PL22-UKD3,PL22,UKD3,1685.96,22.77
PL22-UKD4,PL22,UKD4,1730.53,23.25
PL22-UKD6,PL22,UKD6,1699.06,22.99
PL22-UKD7,PL22,UKD7,1721.16,23.3
PL22-UKE1,PL22,UKE1,1564.22,20.95
PL22-UKE2,PL22,UKE2,1651.75,22.08
PL22-UKE3,PL22,UKE3,1621.77,21.88
PL22-UKE4,PL22,UKE4,1647.22,22.13
PL22-UKF1,PL22,UKF1,1606.11,21.74
PL22-UKF2,PL22,UKF2,1573.83,21.3
PL22-UKF3,PL22,UKF3,1564.25,21.08
PL22-UKG1,PL22,UKG1,1668.85,22.53
PL22-UKG2,PL22,UKG2,1672.62,22.7
PL22-UKG3,PL22,UKG3,1640.98,22.2
PL22-UKH1,PL22,UKH1,1441.37,19.48
PL22-UKH2,PL22,UKH2,1534.07,20.67
PL22-UKH3,PL22,UKH3,1447.33,19.54
PL22-UKI3,PL22,UKI3,1510.29,20.28
PL22-UKI4,PL22,UKI4,1502.33,20.17
PL22-UKI5,PL22,UKI5,1502.83,20.15
PL22-UKI6,PL22,UKI6,1507.79,20.24
PL22-UKI7,PL22,UKI7,1521.72,20.44
PL22-UKJ1,PL22,UKJ1,1589.26,21.32
PL22-UKJ2,PL22,UKJ2,1526.9,20.49
PL22-UKJ3,PL22,UKJ3,1610.23,21.56
PL22-UKJ4,PL22,UKJ4,1442,19.39
PL22-UKK1,PL22,UKK1,1680.43,22.51
PL22-UKK2,PL22,UKK2,1703.15,22.86
PL22-UKK3,PL22,UKK3,1915.27,25.57
PL22-UKK4,PL22,UKK4,1809.69,24.24
PL22-UKL1,PL22,UKL1,1836.51,24.81
PL22-UKL2,PL22,UKL2,1754.24,23.7
PL22-UKM2,PL22,UKM2,1791.94,24.6
PL22-UKM3,PL22,UKM3,1803.49,25.01
PL22-UKM5,PL22,UKM5,1949.26,26.47
PL22-UKM6,PL22,UKM6,2079.07,28.16
PL22-UKN0,PL22,UKN0,1990.86,27.53
PL31-AT11,PL31,AT11,791.95,9.27
PL31-AT12,PL31,AT12,739.27,8.94
PL31-AT13,PL31,AT13,719.68,8.62
PL31-AT21,PL31,AT21,1018.63,12.04
PL31-AT22,PL31,AT22,890.67,10.56
PL31-AT31,PL31,AT31,876.3,10.75
PL31-AT32,PL31,AT32,1034.86,12.46
PL31-AT33,PL31,AT33,1112.4,13.58
PL31-AT34,PL31,AT34,1274.42,15.54
PL31-BE10,PL31,BE10,1461.29,19.62
PL31-BE21,PL31,BE21,1414.88,19.12
PL31-BE22,PL31,BE22,1381.53,18.5
PL31-BE23,PL31,BE23,1488.36,20.08
PL31-BE24,PL31,BE24,1450.07,19.47
PL31-BE25,PL31,BE25,1541.58,20.79
PL31-BE31,PL31,BE31,1464.02,19.57
PL31-BE32,PL31,BE32,1510.75,20.14
PL31-BE33,PL31,BE33,1377.81,18.3
PL31-BE34,PL31,BE34,1415.41,18.72
PL31-BE35,PL31,BE35,1461.31,19.34
PL31-BG31,PL31,BG31,1155.94,12.06
PL31-BG32,PL31,BG32,1116.09,11.45
PL31-BG33,PL31,BG33,1148.34,11.83
PL31-BG34,PL31,BG34,1240.51,12.67
PL31-BG41,PL31,BG41,1335.29,13.86
PL31-BG42,PL31,BG42,1328.84,13.62
PL31-CH01,PL31,CH01,1516.79,18.81
PL31-CH02,PL31,CH02,1448.75,18.09
PL31-CH03,PL31,CH03,1377.29,17.32
PL31-CH04,PL31,CH04,1317.68,16.55
PL31-CH05,PL31,CH05,1302.96,16.17
PL31-CH06,PL31,CH06,1393.76,17.39
PL31-CH07,PL31,CH07,1453.3,17.53
PL31-CZ01,PL31,CZ01,706.08,9.24
PL31-CZ02,PL31,CZ02,707.87,9.25
PL31-CZ03,PL31,CZ03,792.2,9.95
PL31-CZ04,PL31,CZ04,787.7,10.28
PL31-CZ05,PL31,CZ05,606.51,7.9
PL31-CZ06,PL31,CZ06,630.65,7.82
PL31-CZ07,PL31,CZ07,531.49,6.6
PL31-CZ08,PL31,CZ08,488.96,6.01
PL31-DE11,PL31,DE11,1112.68,14.45
PL31-DE12,PL31,DE12,1176.15,15.31
PL31-DE13,PL31,DE13,1289.78,16.37
PL31-DE14,PL31,DE14,1186.03,15.11
PL31-DE21,PL31,DE21,1060.98,13.37
PL31-DE22,PL31,DE22,945.24,12
PL31-DE23,PL31,DE23,924.91,11.99
PL31-DE24,PL31,DE24,947.06,12.5
PL31-DE25,PL31,DE25,1004.87,13.09
PL31-DE26,PL31,DE26,1047.39,13.87
PL31-DE27,PL31,DE27,1142.37,14.44
PL31-DE30,PL31,DE30,744.98,10.07
PL31-DE40,PL31,DE40,760.67,10.29
PL31-DE50,PL31,DE50,1148.04,15.36
PL31-DE60,PL31,DE60,1036.45,13.99
PL31-DE71,PL31,DE71,1159.16,15.33
PL31-DE72,PL31,DE72,1104.16,14.82
PL31-DE73,PL31,DE73,1052.47,14.09
PL31-DE80,PL31,DE80,865.4,11.35
PL31-DE91,PL31,DE91,1002.63,13.49
PL31-DE92,PL31,DE92,1050.28,14.26
PL31-DE93,PL31,DE93,1058.49,14.17
PL31-DE94,PL31,DE94,1208.8,16.26
PL31-DEA1,PL31,DEA1,1268.67,17.11
PL31-DEA2,PL31,DEA2,1281.83,17.08
PL31-DEA3,PL31,DEA3,1220.55,16.5
PL31-DEA4,PL31,DEA4,1109.76,15.01
PL31-DEA5,PL31,DEA5,1183.45,15.85
PL31-DEB1,PL31,DEB1,1227.56,16.36
PL31-DEB2,PL31,DEB2,1313.2,17.44
PL31-DEB3,PL31,DEB3,1256.82,16.46
PL31-DED2,PL31,DED2,678.83,9.19
PL31-DED4,PL31,DED4,802.03,10.75
PL31-DED5,PL31,DED5,801.51,10.78
PL31-DEE0,PL31,DEE0,885.42,11.85
PL31-DEF0,PL31,DEF0,1104.56,14.74
PL31-DEG0,PL31,DEG0,917.23,12.37
PL31-DK01,PL31,DK01,999.53,12.42
PL31-DK02,PL31,DK02,1045.69,13.44
PL31-DK03,PL31,DK03,1135.73,14.88
PL31-DK04,PL31,DK04,1242.46,16
PL31-DK05,PL31,DK05,1298.98,16.51
PL31-EE00,PL31,EE00,1062.47,11.41
PL31-EL30,PL31,EL30,2006.91,20.31
PL31-EL41,PL31,EL41,2000.43,20.5
PL31-EL42,PL31,EL42,2369.82,24.16
PL31-EL43,PL31,EL43,2329.67,23.32
PL31-EL51,PL31,EL51,1502.71,15.34
PL31-EL52,PL31,EL52,1563.11,15.96
PL31-EL53,PL31,EL53,1585.51,16.16
PL31-EL54,PL31,EL54,1766.67,18.05
PL31-EL61,PL31,EL61,1705.14,17.3
PL31-EL62,PL31,EL62,2220.49,22.35
PL31-EL63,PL31,EL63,1919.97,19.5
PL31-EL64,PL31,EL64,1855.49,18.8
PL31-EL65,PL31,EL65,2096.94,21.24
PL31-ES11,PL31,ES11,3036.4,36.31
PL31-ES12,PL31,ES12,2774.22,33.46
PL31-ES13,PL31,ES13,2615.58,31.56
PL31-ES21,PL31,ES21,2485.66,30.07
PL31-ES22,PL31,ES22,2477.51,29.86
PL31-ES23,PL31,ES23,2565.35,30.86
PL31-ES24,PL31,ES24,2579.03,30.37
PL31-ES30,PL31,ES30,2848.53,33.65
PL31-ES41,PL31,ES41,2701.92,32.42
PL31-ES42,PL31,ES42,2897.27,32.99
PL31-ES43,PL31,ES43,3090.5,36.24
PL31-ES51,PL31,ES51,2356.92,27.79
PL31-ES52,PL31,ES52,2645.96,30.22
PL31-ES53,PL31,ES53,2478.19,28.08
PL31-ES61,PL31,ES61,3155.27,35.6
PL31-ES62,PL31,ES62,2852.41,32.23
PL31-ES63,PL31,ES63,3345.45,37.4
PL31-FI19,PL31,FI19,1548.99,16.94
PL31-FI1B,PL31,FI1B,1189.66,12.62
PL31-FI1C,PL31,FI1C,1296.91,14.38
PL31-FI1D,PL31,FI1D,1807.71,19.49
PL31-FI20,PL31,FI20,1350.97,15.77
PL31-FR10,PL31,FR10,1707.43,22.11
PL31-FR21,PL31,FR21,1541.44,19.91
PL31-FR22,PL31,FR22,1644.12,21.67
PL31-FR23,PL31,FR23,1793.01,23.63
PL31-FR24,PL31,FR24,1819.05,23.3
PL31-FR25,PL31,FR25,1938.49,25.41
PL31-FR26,PL31,FR26,1668.14,21.04
PL31-FR30,PL31,FR30,1594.16,21.32
PL31-FR41,PL31,FR41,1392.34,18.03
PL31-FR42,PL31,FR42,1334.27,17.13
PL31-FR43,PL31,FR43,1511.71,19.11
PL31-FR51,PL31,FR51,2006.31,25.95
PL31-FR52,PL31,FR52,2171.01,28.25
PL31-FR53,PL31,FR53,2070.14,25.86
PL31-FR61,PL31,FR61,2197.86,26.86
PL31-FR62,PL31,FR62,2174.59,26.4
PL31-FR63,PL31,FR63,1982.58,24.55
PL31-FR71,PL31,FR71,1767.84,21.66
PL31-FR72,PL31,FR72,1871.37,23.15
PL31-FR81,PL31,FR81,2085.07,24.98
PL31-FR82,PL31,FR82,1891.94,22.33
PL31-FR83,PL31,FR83,1811.37,20.48
PL31-HR03,PL31,HR03,1254.51,13.74
PL31-HR04,PL31,HR04,950.69,10.3
PL31-HU10,PL31,HU10,628.58,6.86
PL31-HU21,PL31,HU21,742.98,8.36
PL31-HU22,PL31,HU22,787.83,8.98
PL31-HU23,PL31,HU23,842.71,9.1
PL31-HU31,PL31,HU31,506.08,5.36
PL31-HU32,PL31,HU32,566.46,6.05
PL31-HU33,PL31,HU33,708.76,7.55
PL31-IE01,PL31,IE01,2391.84,33.47
PL31-IE02,PL31,IE02,2469.83,33.67
PL31-ITC1,PL31,ITC1,1583.62,18.92
PL31-ITC2,PL31,ITC2,1593.3,19.2
PL31-ITC3,PL31,ITC3,1609.95,18.89
PL31-ITC4,PL31,ITC4,1450.1,17.3
PL31-ITF1,PL31,ITF1,1579.74,16.87
PL31-ITF2,PL31,ITF2,1678.26,17.93
PL31-ITF3,PL31,ITF3,1754.47,18.33
PL31-ITF4,PL31,ITF4,1566.37,16.17
PL31-ITF5,PL31,ITF5,1667.97,17.23
PL31-ITF6,PL31,ITF6,1815.69,18.62
PL31-ITG1,PL31,ITG1,2162.83,22.18
PL31-ITG2,PL31,ITG2,2084.07,22.87
PL31-ITH1,PL31,ITH1,1209.35,14.6
PL31-ITH2,PL31,ITH2,1291.26,15.47
PL31-ITH3,PL31,ITH3,1274.69,14.94
PL31-ITH4,PL31,ITH4,1166.76,13.65
PL31-ITH5,PL31,ITH5,1452.92,16.8
PL31-ITI1,PL31,ITI1,1567.93,17.84
PL31-ITI2,PL31,ITI2,1597.76,17.62
PL31-ITI3,PL31,ITI3,1502.12,16.62
PL31-ITI4,PL31,ITI4,1678.5,18.36
PL31-LT00,PL31,LT00,557.16,6
PL31-LU00,PL31,LU00,1374.93,18.15
PL31-LV00,PL31,LV00,827.65,9.16
PL31-NL11,PL31,NL11,1306.55,17.6
PL31-NL12,PL31,NL12,1358,18.36
PL31-NL13,PL31,NL13,1282.27,17.39
PL31-NL21,PL31,NL21,1296.07,17.56
PL31-NL22,PL31,NL22,1324.96,18
PL31-NL23,PL31,NL23,1345.27,18.28
PL31-NL31,PL31,NL31,1366.13,18.64
PL31-NL32,PL31,NL32,1420.05,19.24
PL31-NL33,PL31,NL33,1424.85,19.42
PL31-NL34,PL31,NL34,1488.13,20.06
PL31-NL41,PL31,NL41,1388.83,18.74
PL31-NL42,PL31,NL42,1340.36,18
PL31-PL11,PL31,PL11,295.41,3.85
PL31-PL12,PL31,PL12,183.75,2.16
PL31-PL21,PL31,PL21,296.48,3.54
PL31-PL22,PL31,PL22,365.05,4.53
PL31-PL31,PL31,PL31,0,0
PL31-PL32,PL31,PL32,202.74,2.2
PL31-PL33,PL31,PL33,198.6,2.52
PL31-PL34,PL31,PL34,316.44,3.62
PL31-PL41,PL31,PL41,461.44,6.03
PL31-PL42,PL31,PL42,656.57,8.47
PL31-PL43,PL31,PL43,611.71,8.09
PL31-PL51,PL31,PL51,503.95,6.8
PL31-PL52,PL31,PL52,435.22,5.65
PL31-PL61,PL31,PL61,404.08,5.04
PL31-PL62,PL31,PL62,392.74,4.41
PL31-PL63,PL31,PL63,546.75,6.65
PL31-PT11,PL31,PT11,3044.28,36.19
PL31-PT15,PL31,PT15,3438.69,39.71
PL31-PT16,PL31,PT16,3160.33,37.28
PL31-PT17,PL31,PT17,3320.65,38.8
PL31-PT18,PL31,PT18,3290.05,38.34
PL31-RO11,PL31,RO11,642.11,6.96
PL31-RO12,PL31,RO12,852.94,9.26
PL31-RO21,PL31,RO21,626,6.73
PL31-RO22,PL31,RO22,891.53,9.36
PL31-RO31,PL31,RO31,992.23,10.48
PL31-RO32,PL31,RO32,967.58,10.04
PL31-RO41,PL31,RO41,962.84,10.2
PL31-RO42,PL31,RO42,851.98,8.97
PL31-SE11,PL31,SE11,1210.72,13.78
PL31-SE12,PL31,SE12,1122.31,12.43
PL31-SE21,PL31,SE21,1061.58,12.87
PL31-SE22,PL31,SE22,964.33,12.09
PL31-SE23,PL31,SE23,1262.03,15.85
PL31-SE31,PL31,SE31,1421.57,16.2
PL31-SE32,PL31,SE32,1653.53,18.71
PL31-SE33,PL31,SE33,1925.25,22.22
PL31-SI03,PL31,SI03,1020.99,11.72
PL31-SI04,PL31,SI04,1146.83,13.18
PL31-SK01,PL31,SK01,665.06,7.95
PL31-SK02,PL31,SK02,604.19,7.13
PL31-SK03,PL31,SK03,493.23,5.69
PL31-SK04,PL31,SK04,355.61,3.83
PL31-UKC1,PL31,UKC1,1856.24,26.03
PL31-UKC2,PL31,UKC2,1850.1,26.1
PL31-UKD1,PL31,UKD1,1974.52,27.62
PL31-UKD3,PL31,UKD3,1953.77,26.65
PL31-UKD4,PL31,UKD4,1998.34,27.13
PL31-UKD6,PL31,UKD6,1966.87,26.87
PL31-UKD7,PL31,UKD7,1988.98,27.19
PL31-UKE1,PL31,UKE1,1832.04,24.83
PL31-UKE2,PL31,UKE2,1913.95,26.62
PL31-UKE3,PL31,UKE3,1889.59,25.76
PL31-UKE4,PL31,UKE4,1915.03,26.01
PL31-UKF1,PL31,UKF1,1873.93,25.62
PL31-UKF2,PL31,UKF2,1841.64,25.18
PL31-UKF3,PL31,UKF3,1832.06,24.96
PL31-UKG1,PL31,UKG1,1936.66,26.41
PL31-UKG2,PL31,UKG2,1940.43,26.58
PL31-UKG3,PL31,UKG3,1908.8,26.08
PL31-UKH1,PL31,UKH1,1709.18,23.36
PL31-UKH2,PL31,UKH2,1801.88,24.56
PL31-UKH3,PL31,UKH3,1715.15,23.42
PL31-UKI3,PL31,UKI3,1784.56,24.16
PL31-UKI4,PL31,UKI4,1776.61,24.05
PL31-UKI5,PL31,UKI5,1772.61,24.14
PL31-UKI6,PL31,UKI6,1782.07,24.12
PL31-UKI7,PL31,UKI7,1796,24.32
PL31-UKJ1,PL31,UKJ1,1863.54,25.2
PL31-UKJ2,PL31,UKJ2,1801.18,24.37
PL31-UKJ3,PL31,UKJ3,1884.5,25.44
PL31-UKJ4,PL31,UKJ4,1716.28,23.27
PL31-UKK1,PL31,UKK1,1954.35,26.56
PL31-UKK2,PL31,UKK2,1977.43,26.74
PL31-UKK3,PL31,UKK3,2189.54,29.44
PL31-UKK4,PL31,UKK4,2083.97,28.11
PL31-UKL1,PL31,UKL1,2104.32,28.69
PL31-UKL2,PL31,UKL2,2022.05,27.59
PL31-UKM2,PL31,UKM2,2018.18,28.18
PL31-UKM3,PL31,UKM3,2029.73,28.59
PL31-UKM5,PL31,UKM5,2175.5,30.05
PL31-UKM6,PL31,UKM6,2305.31,31.74
PL31-UKN0,PL31,UKN0,2217.1,31.12
PL32-AT11,PL32,AT11,663.66,7.92
PL32-AT12,PL32,AT12,610.98,7.59
PL32-AT13,PL32,AT13,591.39,7.27
PL32-AT21,PL32,AT21,890.34,10.69
PL32-AT22,PL32,AT22,762.38,9.21
PL32-AT31,PL32,AT31,748.01,9.4
PL32-AT32,PL32,AT32,906.57,11.12
PL32-AT33,PL32,AT33,984.11,12.24
PL32-AT34,PL32,AT34,1146.13,14.19
PL32-BE10,PL32,BE10,1434.77,19.02
PL32-BE21,PL32,BE21,1388.37,18.52
PL32-BE22,PL32,BE22,1355.01,17.9
PL32-BE23,PL32,BE23,1461.84,19.48
PL32-BE24,PL32,BE24,1423.55,18.86
PL32-BE25,PL32,BE25,1515.07,20.19
PL32-BE31,PL32,BE31,1437.5,18.97
PL32-BE32,PL32,BE32,1484.24,19.54
PL32-BE33,PL32,BE33,1351.3,17.69
PL32-BE34,PL32,BE34,1388.9,18.11
PL32-BE35,PL32,BE35,1434.8,18.74
PL32-BG31,PL32,BG31,986.51,10.23
PL32-BG32,PL32,BG32,1084.38,11.47
PL32-BG33,PL32,BG33,1116.63,11.85
PL32-BG34,PL32,BG34,1208.8,12.69
PL32-BG41,PL32,BG41,1165.86,12.03
PL32-BG42,PL32,BG42,1218.94,12.56
PL32-CH01,PL32,CH01,1413.75,17.47
PL32-CH02,PL32,CH02,1345.72,16.75
PL32-CH03,PL32,CH03,1277.15,15.98
PL32-CH04,PL32,CH04,1214.64,15.21
PL32-CH05,PL32,CH05,1186.03,14.7
PL32-CH06,PL32,CH06,1290.72,16.05
PL32-CH07,PL32,CH07,1325.01,16.19
PL32-CZ01,PL32,CZ01,622.65,8.19
PL32-CZ02,PL32,CZ02,624.45,8.2
PL32-CZ03,PL32,CZ03,663.91,8.61
PL32-CZ04,PL32,CZ04,705.67,9.26
PL32-CZ05,PL32,CZ05,523.09,6.86
PL32-CZ06,PL32,CZ06,502.36,6.48
PL32-CZ07,PL32,CZ07,403.2,5.26
PL32-CZ08,PL32,CZ08,360.66,4.66
PL32-DE11,PL32,DE11,1029.26,13.4
PL32-DE12,PL32,DE12,1092.73,14.26
PL32-DE13,PL32,DE13,1206.36,15.33
PL32-DE14,PL32,DE14,1102.61,14.06
PL32-DE21,PL32,DE21,936.41,11.79
PL32-DE22,PL32,DE22,837.82,10.62
PL32-DE23,PL32,DE23,841.49,10.94
PL32-DE24,PL32,DE24,880.46,11.56
PL32-DE25,PL32,DE25,921.44,12.05
PL32-DE26,PL32,DE26,988.29,12.99
PL32-DE27,PL32,DE27,1034.15,13.06
PL32-DE30,PL32,DE30,763.92,9.78
PL32-DE40,PL32,DE40,776.84,9.96
PL32-DE50,PL32,DE50,1127.99,14.76
PL32-DE60,PL32,DE60,1057.97,13.68
PL32-DE71,PL32,DE71,1107.84,14.44
PL32-DE72,PL32,DE72,1077.65,14.22
PL32-DE73,PL32,DE73,1025.96,13.49
PL32-DE80,PL32,DE80,929.5,11.62
PL32-DE91,PL32,DE91,976.68,12.82
PL32-DE92,PL32,DE92,1030.23,13.66
PL32-DE93,PL32,DE93,1050.79,13.63
PL32-DE94,PL32,DE94,1188.75,15.66
PL32-DEA1,PL32,DEA1,1242.16,16.5
PL32-DEA2,PL32,DEA2,1255.31,16.48
PL32-DEA3,PL32,DEA3,1200.5,15.9
PL32-DEA4,PL32,DEA4,1089.71,14.4
PL32-DEA5,PL32,DEA5,1156.94,15.25
PL32-DEB1,PL32,DEB1,1201.05,15.76
PL32-DEB2,PL32,DEB2,1281.76,16.71
PL32-DEB3,PL32,DEB3,1182.58,15.41
PL32-DED2,PL32,DED2,652.31,8.59
PL32-DED4,PL32,DED4,775.51,10.15
PL32-DED5,PL32,DED5,775,10.18
PL32-DEE0,PL32,DEE0,858.9,11.25
PL32-DEF0,PL32,DEF0,1136.09,14.53
PL32-DEG0,PL32,DEG0,890.72,11.76
PL32-DK01,PL32,DK01,1073.17,12.82
PL32-DK02,PL32,DK02,1097.92,13.58
PL32-DK03,PL32,DK03,1187.95,15.01
PL32-DK04,PL32,DK04,1299.88,16.22
PL32-DK05,PL32,DK05,1360.45,16.7
PL32-EE00,PL32,EE00,1207.42,12.86
PL32-EL30,PL32,EL30,1837.48,18.48
PL32-EL41,PL32,EL41,1831,18.67
PL32-EL42,PL32,EL42,2200.39,22.33
PL32-EL43,PL32,EL43,2160.24,21.49
PL32-EL51,PL32,EL51,1449.92,15.05
PL32-EL52,PL32,EL52,1393.68,14.13
PL32-EL53,PL32,EL53,1416.09,14.33
PL32-EL54,PL32,EL54,1590.66,16.21
PL32-EL61,PL32,EL61,1535.71,15.47
PL32-EL62,PL32,EL62,2051.06,20.52
PL32-EL63,PL32,EL63,1750.54,17.67
PL32-EL64,PL32,EL64,1686.07,16.96
PL32-EL65,PL32,EL65,1927.51,19.41
PL32-ES11,PL32,ES11,2952.98,35.26
PL32-ES12,PL32,ES12,2690.79,32.41
PL32-ES13,PL32,ES13,2532.16,30.51
PL32-ES21,PL32,ES21,2402.24,29.03
PL32-ES22,PL32,ES22,2394.09,28.82
PL32-ES23,PL32,ES23,2481.92,29.81
PL32-ES24,PL32,ES24,2454.21,28.39
PL32-ES30,PL32,ES30,2765.11,32.6
PL32-ES41,PL32,ES41,2618.5,31.37
PL32-ES42,PL32,ES42,2768.98,31.64
PL32-ES43,PL32,ES43,3007.08,35.2
PL32-ES51,PL32,ES51,2245.2,26.02
PL32-ES52,PL32,ES52,2517.67,28.88
PL32-ES53,PL32,ES53,2349.9,26.74
PL32-ES61,PL32,ES61,3026.98,34.25
PL32-ES62,PL32,ES62,2724.12,30.88
PL32-ES63,PL32,ES63,3217.16,36.05
PL32-FI19,PL32,FI19,1693.94,18.39
PL32-FI1B,PL32,FI1B,1334.61,14.06
PL32-FI1C,PL32,FI1C,1441.86,15.82
PL32-FI1D,PL32,FI1D,1952.67,20.94
PL32-FI20,PL32,FI20,1466.07,16.7
PL32-FR10,PL32,FR10,1624,21.06
PL32-FR21,PL32,FR21,1458.02,18.86
PL32-FR22,PL32,FR22,1616.22,20.92
PL32-FR23,PL32,FR23,1728.25,22.45
PL32-FR24,PL32,FR24,1735.63,22.26
PL32-FR25,PL32,FR25,1872.46,24.3
PL32-FR26,PL32,FR26,1584.72,20
PL32-FR30,PL32,FR30,1567.64,20.72
PL32-FR41,PL32,FR41,1308.92,16.98
PL32-FR42,PL32,FR42,1250.85,16.09
PL32-FR43,PL32,FR43,1428.29,18.06
PL32-FR51,PL32,FR51,1924.42,24.76
PL32-FR52,PL32,FR52,2089.11,27.06
PL32-FR53,PL32,FR53,1986.72,24.82
